Dataset,query_index,SU,LU,alpha_visual_weight,language_weight_1_minus_alpha,is_low_SU_10pct,is_low_language_weight_10pct,is_low_LU_10pct,V2_correct_at_1
AmsterTime,425,0.7584588527679443,0.9137049317359924,0.7634223103523254,0.23657768964767456,False,False,False,False
AmsterTime,426,0.8294878005981445,0.8309267163276672,0.288255512714386,0.711744487285614,False,False,True,True
AmsterTime,427,0.6998024582862854,0.8993459939956665,0.7694984674453735,0.23050153255462646,False,False,False,True
AmsterTime,428,0.853304386138916,0.8666542768478394,0.45593398809432983,0.5440660119056702,False,False,False,False
AmsterTime,429,0.6712847948074341,0.8996177911758423,0.7962467074394226,0.2037532925605774,False,False,False,False
AmsterTime,430,0.871220588684082,0.9116130471229553,0.6561996340751648,0.3438003659248352,False,False,False,False
AmsterTime,431,0.7363167405128479,0.9329631328582764,0.8309915065765381,0.16900849342346191,False,False,False,True
AmsterTime,432,0.7051740288734436,0.862787127494812,0.6039270162582397,0.39607298374176025,False,False,False,False
AmsterTime,433,0.6204978823661804,0.8643122911453247,0.7152907252311707,0.28470927476882935,False,False,False,True
AmsterTime,434,0.6499192714691162,0.8823235630989075,0.7575327157974243,0.24246728420257568,False,False,False,False
AmsterTime,435,0.6993783712387085,0.9525039196014404,0.8867084383964539,0.11329156160354614,False,False,False,True
AmsterTime,436,0.7285763621330261,0.9160701036453247,0.7955659031867981,0.2044340968132019,False,False,False,True
AmsterTime,437,0.5561506748199463,0.9222559332847595,0.9191356897354126,0.0808643102645874,False,True,False,True
AmsterTime,438,0.7409440279006958,0.8846668004989624,0.6699064373970032,0.3300935626029968,False,False,False,True
AmsterTime,439,0.6901276111602783,0.8614123463630676,0.6154561042785645,0.38454389572143555,False,False,False,False
AmsterTime,440,0.8470402359962463,0.953043520450592,0.7983047962188721,0.20169520378112793,False,False,False,False
AmsterTime,441,0.7501938343048096,0.9060765504837036,0.7457146644592285,0.2542853355407715,False,False,False,False
AmsterTime,442,0.7038710713386536,0.8601689338684082,0.5915043354034424,0.4084956645965576,False,False,False,False
AmsterTime,443,0.8305799961090088,0.9535230398178101,0.8100173473358154,0.18998265266418457,False,False,False,False
AmsterTime,444,0.862815260887146,0.9507778286933899,0.7828895449638367,0.21711045503616333,False,False,False,False
AmsterTime,445,0.8617746829986572,0.939306914806366,0.7553443908691406,0.24465560913085938,False,False,False,False
AmsterTime,446,0.8515901565551758,0.9027841091156006,0.6375461220741272,0.3624538779258728,False,False,False,True
AmsterTime,447,0.910351574420929,0.8628146052360535,0.3826157748699188,0.6173841953277588,False,False,False,False
AmsterTime,448,0.8913940191268921,0.9235597848892212,0.6838642358779907,0.3161357641220093,False,False,False,False
AmsterTime,449,0.8922826051712036,0.7890501022338867,0.10084138810634613,0.8991585969924927,False,False,True,False
AmsterTime,450,0.8403490781784058,0.8729578852653503,0.5031974911689758,0.49680250883102417,False,False,False,True
AmsterTime,451,0.6457016468048096,0.9267194867134094,0.8782409429550171,0.12175905704498291,False,False,False,False
AmsterTime,452,0.4963719844818115,0.9417566061019897,0.9570028781890869,0.042997121810913086,True,True,False,True
AmsterTime,453,0.41068515181541443,0.8723495006561279,0.9176024198532104,0.08239758014678955,True,True,False,True
AmsterTime,454,0.763918936252594,0.9412984251976013,0.8294248580932617,0.17057514190673828,False,False,False,False
AmsterTime,455,0.7245273590087891,0.92087721824646,0.8115317821502686,0.18846821784973145,False,False,False,False
AmsterTime,456,0.8099210262298584,0.9067714214324951,0.6927406787872314,0.30725932121276855,False,False,False,False
AmsterTime,457,0.4536498785018921,0.9190175533294678,0.9537214636802673,0.046278536319732666,True,True,False,True
AmsterTime,458,0.6078294515609741,0.8244287967681885,0.5160213708877563,0.48397862911224365,False,False,True,True
AmsterTime,459,0.8310329914093018,0.8955055475234985,0.6251993179321289,0.3748006820678711,False,False,False,False
AmsterTime,460,0.4615629017353058,0.7758816480636597,0.4402264952659607,0.5597735047340393,True,False,True,True
AmsterTime,461,0.6399828791618347,0.9283657073974609,0.8843315839767456,0.1156684160232544,False,False,False,True
AmsterTime,462,0.7714290618896484,0.8448728322982788,0.4219606816768646,0.578039288520813,False,False,True,False
AmsterTime,463,0.4060855507850647,0.9397993087768555,0.9749608635902405,0.02503913640975952,True,True,False,True
AmsterTime,464,0.6310310959815979,0.9144248962402344,0.864741325378418,0.13525867462158203,False,False,False,True
AmsterTime,465,0.6025963425636292,0.8564677238464355,0.7005337476730347,0.29946625232696533,False,False,False,True
AmsterTime,466,0.4800201952457428,0.8679404258728027,0.8655720353126526,0.1344279646873474,True,False,False,True
AmsterTime,467,0.833625078201294,0.8289773464202881,0.2752411663532257,0.7247588634490967,False,False,True,True
AmsterTime,468,0.7931680679321289,0.9086776971817017,0.715378999710083,0.284621000289917,False,False,False,False
AmsterTime,469,0.6047124266624451,0.8457183241844177,0.643383264541626,0.356616735458374,False,False,True,False
AmsterTime,470,0.7643859386444092,0.899165153503418,0.7067369222640991,0.2932630777359009,False,False,False,False
AmsterTime,471,0.8117531538009644,0.8270460367202759,0.28465360403060913,0.7153463959693909,False,False,True,False
AmsterTime,472,0.7897961139678955,0.9278665781021118,0.7789921164512634,0.22100788354873657,False,False,False,False
AmsterTime,473,0.8141584992408752,0.9370850324630737,0.784532368183136,0.215467631816864,False,False,False,False
AmsterTime,474,0.7984498143196106,0.8563207387924194,0.45646485686302185,0.5435351133346558,False,False,False,False
AmsterTime,475,0.6310802698135376,0.9338812232017517,0.8974867463111877,0.10251325368881226,False,False,False,True
AmsterTime,476,0.8307710289955139,0.8861791491508484,0.5813521146774292,0.4186478853225708,False,False,False,True
AmsterTime,477,0.9119004011154175,0.9377765655517578,0.7142913341522217,0.2857086658477783,False,False,False,True
AmsterTime,478,0.5566766262054443,0.9211969375610352,0.9175889492034912,0.08241105079650879,False,True,False,True
AmsterTime,479,0.669302225112915,0.8776895999908447,0.7182220220565796,0.2817779779434204,False,False,False,False
AmsterTime,480,0.8647236824035645,0.9074068069458008,0.6449500918388367,0.35504990816116333,False,False,False,False
AmsterTime,481,0.8316412568092346,0.829863429069519,0.28119954466819763,0.71880042552948,False,False,True,False
AmsterTime,482,0.9221304655075073,0.9362261295318604,0.7020867466926575,0.29791325330734253,False,False,False,True
AmsterTime,483,0.7282395362854004,0.8580593466758728,0.5493456125259399,0.45065438747406006,False,False,False,False
AmsterTime,484,0.8620519638061523,0.9008495211601257,0.6193663477897644,0.3806336522102356,False,False,False,True
AmsterTime,485,0.8646649122238159,0.8949805498123169,0.5901843905448914,0.40981560945510864,False,False,False,False
AmsterTime,486,0.5469492673873901,0.8933563232421875,0.8773536086082458,0.12264639139175415,False,False,False,True
AmsterTime,487,0.8868080377578735,0.9611198902130127,0.7895619869232178,0.21043801307678223,False,False,False,True
AmsterTime,488,0.592117190361023,0.9239208698272705,0.9038574695587158,0.09614253044128418,False,False,False,True
AmsterTime,489,0.8001074194908142,0.9265749454498291,0.7672823071479797,0.23271769285202026,False,False,False,False
AmsterTime,490,0.8715901374816895,0.9390324354171753,0.7474150657653809,0.25258493423461914,False,False,False,False
AmsterTime,491,0.75331050157547,0.9179612398147583,0.7805839776992798,0.21941602230072021,False,False,False,True
AmsterTime,492,0.8782938718795776,0.8452608585357666,0.31861555576324463,0.6813844442367554,False,False,True,True
AmsterTime,493,0.9257522225379944,0.922330379486084,0.6519981622695923,0.3480018377304077,False,False,False,False
AmsterTime,494,0.8538000583648682,0.9170645475387573,0.69197678565979,0.30802321434020996,False,False,False,True
AmsterTime,495,0.8862392902374268,0.9051782488822937,0.6162364482879639,0.38376355171203613,False,False,False,False
AmsterTime,496,0.8743072748184204,0.9475895166397095,0.7675982117652893,0.2324017882347107,False,False,False,False
AmsterTime,497,0.7648069262504578,0.9154975414276123,0.7635442018508911,0.2364557981491089,False,False,False,False
AmsterTime,498,0.7260069847106934,0.901482343673706,0.7522948384284973,0.24770516157150269,False,False,False,True
AmsterTime,499,0.9323511123657227,0.8718945980072021,0.4117029905319214,0.5882970094680786,False,False,False,False
AmsterTime,500,0.5358887314796448,0.8978461623191833,0.8930880427360535,0.10691195726394653,False,False,False,True
AmsterTime,501,0.728685736656189,0.9473540186882019,0.8627335429191589,0.13726645708084106,False,False,False,False
AmsterTime,502,0.5767542123794556,0.842962384223938,0.6663665771484375,0.3336334228515625,False,False,True,True
AmsterTime,503,0.5706138610839844,0.8447777628898621,0.6838205456733704,0.31617945432662964,False,False,True,True
AmsterTime,504,0.7166263461112976,0.8997105360031128,0.7549640536308289,0.24503594636917114,False,False,False,True
AmsterTime,505,0.7686612606048584,0.9332631826400757,0.8085885047912598,0.19141149520874023,False,False,False,False
AmsterTime,506,0.8270732760429382,0.9176355600357056,0.7169397473335266,0.2830602526664734,False,False,False,False
AmsterTime,507,0.8475837707519531,0.8669387698173523,0.4632328152656555,0.5367671847343445,False,False,False,False
AmsterTime,508,0.41482245922088623,0.8488067388534546,0.864870548248291,0.13512945175170898,True,False,True,False
AmsterTime,509,0.7825557589530945,0.8928492069244385,0.6622194647789001,0.33778053522109985,False,False,False,False
AmsterTime,510,0.5878053903579712,0.8852620124816895,0.8261346817016602,0.17386531829833984,False,False,False,False
AmsterTime,511,0.857223629951477,0.9501255750656128,0.7851768732070923,0.21482312679290771,False,False,False,False
AmsterTime,512,0.8347083330154419,0.9311209917068481,0.7530564665794373,0.24694353342056274,False,False,False,False
AmsterTime,513,0.8569800853729248,0.9306023120880127,0.734200119972229,0.265799880027771,False,False,False,False
AmsterTime,514,0.6431566476821899,0.9529920816421509,0.9145072102546692,0.08549278974533081,False,True,False,False
AmsterTime,515,0.8028585314750671,0.8941190242767334,0.6471163630485535,0.35288363695144653,False,False,False,False
AmsterTime,516,0.6245618462562561,0.9086098670959473,0.8569371700286865,0.14306282997131348,False,False,False,True
AmsterTime,517,0.7843228578567505,0.931607723236084,0.7929686903953552,0.20703130960464478,False,False,False,True
AmsterTime,518,0.7950194478034973,0.9566644430160522,0.8382388949394226,0.1617611050605774,False,False,False,False
AmsterTime,519,0.8966223001480103,0.8598999381065369,0.37904369831085205,0.620956301689148,False,False,False,False
AmsterTime,520,0.8140661716461182,0.8994309902191162,0.6590586304664612,0.3409413695335388,False,False,False,False
AmsterTime,521,0.8847416639328003,0.8759845495223999,0.4754781126976013,0.5245218873023987,False,False,False,True
AmsterTime,522,0.8384666442871094,0.9063084721565247,0.6644210815429688,0.33557891845703125,False,False,False,False
AmsterTime,523,0.9057497978210449,0.9377406239509583,0.7186797261238098,0.2813202738761902,False,False,False,False
AmsterTime,524,0.807186484336853,0.8925789594650269,0.6358095407485962,0.3641904592514038,False,False,False,False
AmsterTime,525,0.879652738571167,0.8871090412139893,0.53770512342453,0.46229487657546997,False,False,False,False
AmsterTime,526,0.8659641146659851,0.8979237079620361,0.6025620102882385,0.3974379897117615,False,False,False,False
AmsterTime,527,0.7936533689498901,0.9030069708824158,0.6934360265731812,0.30656397342681885,False,False,False,False
AmsterTime,528,0.7466675043106079,0.9166754484176636,0.782372236251831,0.21762776374816895,False,False,False,False
AmsterTime,529,0.5878053903579712,0.8477106094360352,0.67621910572052,0.32378089427948,False,False,True,False
AmsterTime,530,0.8498808145523071,0.899628758430481,0.625420331954956,0.37457966804504395,False,False,False,False
AmsterTime,531,0.7553156614303589,0.9211405515670776,0.7879239320755005,0.2120760679244995,False,False,False,False
AmsterTime,532,0.884367823600769,0.9263074398040771,0.6989207863807678,0.3010792136192322,False,False,False,True
AmsterTime,533,0.85665363073349,0.941135048866272,0.7638711333274841,0.23612886667251587,False,False,False,True
AmsterTime,534,0.7521694898605347,0.8962187767028809,0.7072107195854187,0.2927892804145813,False,False,False,False
AmsterTime,535,0.7940570116043091,0.8827798366546631,0.6031850576400757,0.3968149423599243,False,False,False,False
AmsterTime,536,0.879652738571167,0.8832318186759949,0.5180589556694031,0.4819410443305969,False,False,False,False
AmsterTime,537,0.7933446168899536,0.9296799898147583,0.7811108827590942,0.21888911724090576,False,False,False,True
AmsterTime,538,0.8965301513671875,0.8993863463401794,0.5811660289764404,0.41883397102355957,False,False,False,False
AmsterTime,539,0.3779814839363098,0.9458621144294739,0.9808201789855957,0.019179821014404297,True,True,False,True
AmsterTime,540,0.9288202524185181,0.8849427103996277,0.48215651512145996,0.51784348487854,False,False,False,False
AmsterTime,541,0.830237090587616,0.8722071647644043,0.5097035765647888,0.4902964234352112,False,False,False,False
AmsterTime,542,0.9151100516319275,0.8619636297225952,0.37416577339172363,0.6258342266082764,False,False,False,False
AmsterTime,543,0.8008677959442139,0.9250391721725464,0.7622573971748352,0.2377426028251648,False,False,False,False
AmsterTime,544,0.831571102142334,0.8964818120002747,0.6290664672851562,0.37093353271484375,False,False,False,False
AmsterTime,545,0.8681957721710205,0.9136673808097839,0.6668668985366821,0.33313310146331787,False,False,False,False
AmsterTime,546,0.6891567707061768,0.8966105580329895,0.7702242732048035,0.22977572679519653,False,False,False,True
AmsterTime,547,0.8718966245651245,0.9239972829818726,0.7011606693267822,0.2988393306732178,False,False,False,False
AmsterTime,548,0.729007363319397,0.9168980121612549,0.7975000739097595,0.20249992609024048,False,False,False,False
AmsterTime,549,0.9071090221405029,0.9262232780456543,0.6806525588035583,0.31934744119644165,False,False,False,False
AmsterTime,550,0.7934249043464661,0.9001468420028687,0.6821942925453186,0.3178057074546814,False,False,False,False
AmsterTime,551,0.9254357814788818,0.9280484914779663,0.6727693676948547,0.32723063230514526,False,False,False,False
AmsterTime,552,0.8136790990829468,0.910995602607727,0.7051795125007629,0.29482048749923706,False,False,False,False
AmsterTime,553,0.8807631731033325,0.9158154726028442,0.6643091440200806,0.33569085597991943,False,False,False,False
AmsterTime,554,0.8173555731773376,0.9187566637992859,0.7290342450141907,0.2709657549858093,False,False,False,False
AmsterTime,555,0.8660241365432739,0.8571687340736389,0.39205166697502136,0.6079483032226562,False,False,False,False
AmsterTime,556,0.9028655290603638,0.8928159475326538,0.5443593859672546,0.45564061403274536,False,False,False,False
AmsterTime,557,0.8229484558105469,0.8931237459182739,0.6223732233047485,0.37762677669525146,False,False,False,False
AmsterTime,558,0.7953283190727234,0.9354182481765747,0.7942389249801636,0.20576107501983643,False,False,False,False
AmsterTime,559,0.8191530108451843,0.9392568469047546,0.7862509489059448,0.21374905109405518,False,False,False,True
AmsterTime,560,0.9436706304550171,0.9081815481185913,0.5802636742591858,0.4197363257408142,False,False,False,False
AmsterTime,561,0.6865480542182922,0.9148743748664856,0.8257890939712524,0.17421090602874756,False,False,False,False
AmsterTime,562,0.7814110517501831,0.8902997970581055,0.6520867347717285,0.3479132652282715,False,False,False,True
AmsterTime,563,0.8845016360282898,0.9296532273292542,0.7097835540771484,0.29021644592285156,False,False,False,False
AmsterTime,564,0.5198159217834473,0.8705785274505615,0.8411556482315063,0.15884435176849365,False,False,False,True
AmsterTime,565,0.9168922901153564,0.9278215765953064,0.6785537004470825,0.3214462995529175,False,False,False,False
AmsterTime,566,0.9000873565673828,0.8680756688117981,0.4193720519542694,0.5806279182434082,False,False,False,False
AmsterTime,567,0.6790624856948853,0.8520315289497375,0.5786011219024658,0.4213988780975342,False,False,False,True
AmsterTime,568,0.8628715872764587,0.9417353868484497,0.7609482407569885,0.23905175924301147,False,False,False,False
AmsterTime,569,0.6769336462020874,0.9141556024551392,0.8313626646995544,0.16863733530044556,False,False,False,False
AmsterTime,570,0.5045732855796814,0.8944277763366699,0.9049490094184875,0.09505099058151245,True,False,False,True
AmsterTime,571,0.7866758108139038,0.7564722299575806,0.0704830214381218,0.9295169711112976,False,False,True,True
AmsterTime,572,0.7044254541397095,0.9393101930618286,0.8640157580375671,0.13598424196243286,False,False,False,True
AmsterTime,573,0.7026757001876831,0.9117669463157654,0.8048581480979919,0.19514185190200806,False,False,False,True
AmsterTime,574,0.4660753607749939,0.9087684154510498,0.9409009218215942,0.05909907817840576,True,True,False,False
AmsterTime,575,0.8058741092681885,0.9169603586196899,0.7329133749008179,0.26708662509918213,False,False,False,True
AmsterTime,576,0.8791193962097168,0.9073764085769653,0.6319376826286316,0.3680623173713684,False,False,False,False
AmsterTime,577,0.8809711337089539,0.9670683145523071,0.8046771287918091,0.19532287120819092,False,False,False,False
AmsterTime,578,0.8709784746170044,0.9070239067077637,0.6377349495887756,0.36226505041122437,False,False,False,False
AmsterTime,579,0.792633056640625,0.9376740455627441,0.8015778660774231,0.1984221339225769,False,False,False,False
AmsterTime,580,0.8553436994552612,0.9161983728408813,0.6874974370002747,0.31250256299972534,False,False,False,False
AmsterTime,581,0.9015655517578125,0.8169989585876465,0.1786186844110489,0.8213813304901123,False,False,True,False
AmsterTime,582,0.9518537521362305,0.8889116048812866,0.482748806476593,0.517251193523407,False,False,False,False
AmsterTime,583,0.757104754447937,0.9001129865646362,0.7175210118293762,0.2824789881706238,False,False,False,False
AmsterTime,584,0.6466109156608582,0.8607970476150513,0.6669272184371948,0.3330727815628052,False,False,False,True
AmsterTime,585,0.7944382429122925,0.8815333247184753,0.5966047644615173,0.40339523553848267,False,False,False,True
AmsterTime,586,0.38200122117996216,0.8561038374900818,0.9039171934127808,0.09608280658721924,True,False,False,True
AmsterTime,587,0.6014231443405151,0.9158108234405518,0.8860267996788025,0.11397320032119751,False,False,False,True
AmsterTime,588,0.6055716276168823,0.9070602655410767,0.8667464256286621,0.1332535743713379,False,False,False,True
AmsterTime,589,0.34880468249320984,0.7830147743225098,0.6652560234069824,0.3347439765930176,True,False,True,True
AmsterTime,590,0.5963393449783325,0.9317353963851929,0.9120544195175171,0.08794558048248291,False,False,False,True
AmsterTime,591,0.7201322317123413,0.9099737405776978,0.7850475311279297,0.2149524688720703,False,False,False,False
AmsterTime,592,0.44180190563201904,0.946189820766449,0.9711694717407227,0.028830528259277344,True,True,False,True
AmsterTime,593,0.4057732820510864,0.8759059906005859,0.9254341721534729,0.0745658278465271,True,True,False,True
AmsterTime,594,0.676146388053894,0.8348422050476074,0.48247623443603516,0.5175237655639648,False,False,True,False
AmsterTime,595,0.4311019778251648,0.9490721821784973,0.9740784764289856,0.025921523571014404,True,True,False,True
AmsterTime,596,0.545960545539856,0.8353122472763062,0.6678372621536255,0.3321627378463745,False,False,True,False
AmsterTime,597,0.694384753704071,0.7823586463928223,0.18762512505054474,0.8123748898506165,False,False,True,True
AmsterTime,598,0.8081748485565186,0.8951573967933655,0.6463640332221985,0.3536359667778015,False,False,False,False
AmsterTime,599,0.6033456325531006,0.9374117851257324,0.9155148863792419,0.08448511362075806,False,True,False,True
AmsterTime,600,0.5515673160552979,0.9075661897659302,0.9007924795150757,0.09920752048492432,False,False,False,True
AmsterTime,601,0.8438940048217773,0.9301683902740479,0.7431256771087646,0.25687432289123535,False,False,False,False
AmsterTime,602,0.5887575149536133,0.8762741088867188,0.7967925667762756,0.20320743322372437,False,False,False,False
AmsterTime,603,0.9403276443481445,0.9628392457962036,0.7599650025367737,0.24003499746322632,False,False,False,False
AmsterTime,604,0.7797329425811768,0.9024685621261597,0.704688549041748,0.29531145095825195,False,False,False,False
AmsterTime,605,0.8672305941581726,0.9406249523162842,0.7548905611038208,0.2451094388961792,False,False,False,False
AmsterTime,606,0.5508289337158203,0.9218906164169312,0.9210942983627319,0.07890570163726807,False,True,False,True
AmsterTime,607,0.6408840417861938,0.8841515779495239,0.7733766436576843,0.22662335634231567,False,False,False,True
AmsterTime,608,0.43829435110092163,0.9286164045333862,0.9637876749038696,0.03621232509613037,True,True,False,True
AmsterTime,609,0.6799508333206177,0.9053853750228882,0.8058333396911621,0.1941666603088379,False,False,False,True
AmsterTime,610,0.9150571227073669,0.8809036016464233,0.47347745299339294,0.5265225172042847,False,False,False,False
AmsterTime,611,0.8605732917785645,0.8629082441329956,0.4283759891986847,0.5716240406036377,False,False,False,False
AmsterTime,612,0.8611465692520142,0.9315041303634644,0.7336755990982056,0.26632440090179443,False,False,False,False
AmsterTime,613,0.7693793773651123,0.9495880603790283,0.8416547179222107,0.1583452820777893,False,False,False,True
AmsterTime,614,0.7205277681350708,0.874000072479248,0.6427484750747681,0.35725152492523193,False,False,False,False
AmsterTime,615,0.5513404607772827,0.9188387393951416,0.9170954823493958,0.08290451765060425,False,True,False,True
AmsterTime,616,0.6985012888908386,0.8262283802032471,0.4021431803703308,0.5978568196296692,False,False,True,False
AmsterTime,617,0.4406578540802002,0.8232548236846924,0.7462131977081299,0.2537868022918701,True,False,True,True
AmsterTime,618,0.7036542892456055,0.8992724418640137,0.7656593918800354,0.2343406081199646,False,False,False,True
AmsterTime,619,0.7123578786849976,0.8430410027503967,0.48321008682250977,0.5167899131774902,False,False,True,True
AmsterTime,620,0.6834543943405151,0.9200459718704224,0.8402537107467651,0.15974628925323486,False,False,False,True
AmsterTime,621,0.545960545539856,0.7758943438529968,0.3154841959476471,0.6845158338546753,False,False,True,False
AmsterTime,622,0.820256233215332,0.8787499070167542,0.5547847151756287,0.44521528482437134,False,False,False,False
AmsterTime,623,0.9032762050628662,0.9253817796707153,0.6807485222816467,0.31925147771835327,False,False,False,True
AmsterTime,624,0.45825350284576416,0.9225931167602539,0.9549953937530518,0.04500460624694824,True,True,False,True
AmsterTime,625,0.7595647573471069,0.8708429932594299,0.5810239315032959,0.4189760684967041,False,False,False,False
AmsterTime,626,0.616425633430481,0.8166993856430054,0.45639854669570923,0.5436014533042908,False,False,True,True
AmsterTime,627,0.6477412581443787,0.8980307579040527,0.81199049949646,0.18800950050354004,False,False,False,True
AmsterTime,628,0.7344659566879272,0.9314422607421875,0.829011082649231,0.17098891735076904,False,False,False,True
AmsterTime,629,0.8818747997283936,0.932617723941803,0.7211003303527832,0.2788996696472168,False,False,False,True
AmsterTime,630,0.6474024057388306,0.8733787536621094,0.7242011427879333,0.27579885721206665,False,False,False,True
AmsterTime,631,0.542345404624939,0.9298329949378967,0.9331758618354797,0.06682413816452026,False,True,False,True
AmsterTime,632,0.8686209917068481,0.9051414132118225,0.6319300532341003,0.36806994676589966,False,False,False,False
AmsterTime,633,0.5760711431503296,0.9399921894073486,0.9297463297843933,0.07025367021560669,False,True,False,True
AmsterTime,634,0.6569162011146545,0.9383870363235474,0.8900346159934998,0.10996538400650024,False,False,False,True
AmsterTime,635,0.8033474087715149,0.8777713775634766,0.5678701996803284,0.43212980031967163,False,False,False,False
AmsterTime,636,0.8437503576278687,0.9543638229370117,0.8031890988349915,0.19681090116500854,False,False,False,False
AmsterTime,637,0.7818224430084229,0.9017055034637451,0.6997055411338806,0.3002944588661194,False,False,False,True
AmsterTime,638,0.7236795425415039,0.9045745730400085,0.7649266719818115,0.23507332801818848,False,False,False,False
AmsterTime,639,0.49611687660217285,0.9289467334747314,0.9484860301017761,0.05151396989822388,True,True,False,True
AmsterTime,640,0.7510395646095276,0.9414164423942566,0.8382135033607483,0.1617864966392517,False,False,False,False
AmsterTime,641,0.7964476346969604,0.9588801264762878,0.8411351442337036,0.1588648557662964,False,False,False,False
AmsterTime,642,0.8648223280906677,0.852631688117981,0.3688162863254547,0.6311837434768677,False,False,False,True
AmsterTime,643,0.8308367133140564,0.9283385872840881,0.7479915618896484,0.25200843811035156,False,False,False,False
AmsterTime,644,0.813785195350647,0.9419357776641846,0.7964307069778442,0.20356929302215576,False,False,False,False
AmsterTime,645,0.8246599435806274,0.8878394365310669,0.5957129001617432,0.40428709983825684,False,False,False,False
AmsterTime,646,0.6622918844223022,0.9277818202972412,0.8699374198913574,0.13006258010864258,False,False,False,True
AmsterTime,647,0.8977342844009399,0.8907598257064819,0.5389754772186279,0.46102452278137207,False,False,False,True
AmsterTime,648,0.6887880563735962,0.8954061269760132,0.7664458155632019,0.2335541844367981,False,False,False,False
AmsterTime,649,0.856562614440918,0.9247267246246338,0.7160589098930359,0.2839410901069641,False,False,False,True
AmsterTime,650,0.5510231852531433,0.8693311214447021,0.8093671798706055,0.19063282012939453,False,False,False,True
AmsterTime,651,0.62978196144104,0.8610514402389526,0.68897944688797,0.31102055311203003,False,False,False,True
AmsterTime,652,0.7355473041534424,0.9127683043479919,0.7802292704582214,0.21977072954177856,False,False,False,False
AmsterTime,653,0.48230671882629395,0.8875358700752258,0.9054458737373352,0.0945541262626648,True,False,False,False
AmsterTime,654,0.6590225100517273,0.9439315795898438,0.8964824080467224,0.10351759195327759,False,False,False,True
AmsterTime,655,0.4751947224140167,0.8639167547225952,0.8587443828582764,0.14125561714172363,True,False,False,True
AmsterTime,656,0.6436033844947815,0.8967743515968323,0.8118739128112793,0.1881260871887207,False,False,False,False
AmsterTime,657,0.4701462984085083,0.9265316128730774,0.9544126391410828,0.045587360858917236,True,True,False,True
AmsterTime,658,0.43149349093437195,0.8510485887527466,0.8579473495483398,0.14205265045166016,True,False,False,True
AmsterTime,659,0.6436033844947815,0.9216078519821167,0.8704593181610107,0.12954068183898926,False,False,False,True
AmsterTime,660,0.8486810922622681,0.9127654433250427,0.6805063486099243,0.3194936513900757,False,False,False,False
AmsterTime,661,0.7764521241188049,0.8118038773536682,0.24312514066696167,0.7568748593330383,False,False,True,True
AmsterTime,662,0.8090071678161621,0.8324283957481384,0.3143601417541504,0.6856398582458496,False,False,True,False
AmsterTime,663,0.7972897291183472,0.9419726133346558,0.8080453872680664,0.1919546127319336,False,False,False,False
AmsterTime,664,0.6168539524078369,0.8076626062393188,0.4011880159378052,0.5988119840621948,False,False,True,True
AmsterTime,665,0.8232082724571228,0.9217013716697693,0.7337126135826111,0.2662873864173889,False,False,False,False
AmsterTime,666,0.9303826093673706,0.9246875047683716,0.6570345163345337,0.3429654836654663,False,False,False,False
AmsterTime,667,0.8746323585510254,0.9421861171722412,0.753690779209137,0.24630922079086304,False,False,False,False
AmsterTime,668,0.41482245922088623,0.9004548788070679,0.9502769708633423,0.049723029136657715,True,True,False,True
AmsterTime,669,0.6405560970306396,0.9532842636108398,0.9159417152404785,0.08405828475952148,False,True,False,False
AmsterTime,670,0.7467989921569824,0.9039863348007202,0.7415744662284851,0.2584255337715149,False,False,False,False
AmsterTime,671,0.6611469984054565,0.9538365602493286,0.9072632193565369,0.09273678064346313,False,False,False,False
AmsterTime,672,0.6805952191352844,0.9375003576278687,0.8753123879432678,0.12468761205673218,False,False,False,False
AmsterTime,673,0.5221015214920044,0.9120510220527649,0.9219158887863159,0.07808411121368408,False,True,False,False
AmsterTime,674,0.742457389831543,0.8800084590911865,0.6466512084007263,0.3533487915992737,False,False,False,True
AmsterTime,675,0.814670741558075,0.9417973756790161,0.7954871654510498,0.2045128345489502,False,False,False,False
AmsterTime,676,0.7164279222488403,0.9299652576446533,0.8384646773338318,0.1615353226661682,False,False,False,False
AmsterTime,677,0.5908102989196777,0.8987361192703247,0.8588127493858337,0.14118725061416626,False,False,False,True
AmsterTime,678,0.8974573612213135,0.9012370109558105,0.5887834429740906,0.4112165570259094,False,False,False,True
AmsterTime,679,0.8623156547546387,0.8827793002128601,0.5325376391410828,0.46746236085891724,False,False,False,False
AmsterTime,680,0.7059608697891235,0.9368739128112793,0.8588073253631592,0.14119267463684082,False,False,False,False
AmsterTime,681,0.6311471462249756,0.9206663370132446,0.8765459060668945,0.12345409393310547,False,False,False,False
AmsterTime,682,0.6246420741081238,0.882654070854187,0.7840372323989868,0.21596276760101318,False,False,False,True
AmsterTime,683,0.7377614974975586,0.9607508182525635,0.877260148525238,0.12273985147476196,False,False,False,False
AmsterTime,684,0.8902969360351562,0.9279305338859558,0.6996397376060486,0.3003602623939514,False,False,False,False
AmsterTime,685,0.5672492980957031,0.9125891923904419,0.900198221206665,0.09980177879333496,False,False,False,False
AmsterTime,686,0.825539767742157,0.898162305355072,0.6424010396003723,0.3575989603996277,False,False,False,False
AmsterTime,687,0.8208248019218445,0.933696448802948,0.7708227038383484,0.2291772961616516,False,False,False,False
AmsterTime,688,0.8172123432159424,0.8797651529312134,0.5632381439208984,0.43676185607910156,False,False,False,False
